doc_id,sentence_id,token_id,token,lemma,pos
text136,5,9,prices,price,NOUN
text136,5,13,convenience,convenience,NOUN
text136,5,16,aggregating,aggregate,VERB
text136,5,17,free,free,ADJ
text136,5,18,weather,weather,NOUN
text136,5,20,soil,soil,NOUN
text136,5,21,data,datum,NOUN
text136,5,24,record,record,NOUN
text136,5,25,keeping,keep,VERB
text136,5,28,worth,worth,ADJ
text136,6,4,advanced,advanced,ADJ
text136,6,5,marketing,marketing,NOUN
text136,6,6,features,feature,NOUN
text136,6,9,worth,worth,ADJ
text136,6,12,mo,mo,NOUN
text137,2,1,free,free,ADJ
text137,2,4,version,version,NOUN
text137,2,8,organized,organize,VERB
text137,2,9,layout,layout,NOUN
text137,2,11,tracking,tracking,NOUN
text137,2,12,expenses,expense,NOUN
text137,2,14,profits,profit,NOUN
text137,3,4,activities,activity,NOUN
text137,3,6,business,business,NOUN
text137,3,7,plan,plan,NOUN
text137,3,8,data,datum,NOUN
text137,3,10,input,input,ADJ
text137,3,12,modified,modify,VERB
text137,3,15,user,user,NOUN
text137,3,20,glorified,glorify,VERB
text137,3,21,spreadsheet,spreadsheet,NOUN
text137,3,22,design,design,NOUN
text137,3,25,user,user,NOUN
text137,3,26,interface,interface,NOUN
text137,4,5,inputting,inputte,VERB
text137,4,7,tracking,track,VERB
text137,4,9,data,datum,NOUN
text137,5,3,forced,force,VERB
text137,5,5,pay,pay,VERB
text137,5,7,move,move,VERB
text137,5,9,data,datum,NOUN
text137,6,1,STAY,stay,VERB
text137,7,2,warning,warning,NOUN
text137,7,4,perks,perk,NOUN
text137,7,6,users,user,NOUN
text137,7,7,utilizing,utilize,VERB
text137,7,9,services,service,NOUN
text137,8,1,terrible,terrible,ADJ
text137,8,2,business,business,NOUN
text137,8,3,move,move,NOUN
text137,9,1,Farm,farm,NOUN
text138,1,6,ap,ap,NOUN
text138,2,2,rainfall,rainfall,NOUN
text138,2,3,totals,total,NOUN
text138,2,6,close,close,ADJ
text138,2,9,gauge,gauge,NOUN
text138,2,10,totals,total,NOUN
text138,3,2,previous,previous,ADJ
text138,3,4,update,update,NOUN
text138,3,6,changed,change,VERB
text138,3,10,totals,total,NOUN
text138,3,14,close,close,ADJ
text138,4,5,update,update,NOUN
text138,4,8,24th,24th,NOUN
text138,5,7,hoping,hope,VERB
text138,5,10,fixed,fix,VERB
text138,5,13,phone,phone,NOUN
text138,5,14,locks,lock,NOUN
text139,1,4,enjoy,enjoy,VERB
text139,1,6,free,free,ADJ
text139,1,9,simple,simple,ADJ
text139,1,10,tracking,tracking,NOUN
text139,1,12,rain,rain,NOUN
text139,1,13,fall,fall,NOUN
text139,2,4,warning,warn,VERB
text139,2,8,changed,change,VERB
text139,2,9,subscription,subscription,NOUN
text139,2,10,levels,level,NOUN
text139,2,13,people,people,NOUN
text139,2,16,helped,help,VERB
text139,2,18,build,build,VERB
text139,2,20,design,design,VERB
text139,2,26,charging,charge,VERB
text139,2,34,access,access,NOUN
text139,2,36,data,datum,NOUN
text139,2,39,free,free,ADJ
text139,2,41,month,month,NOUN
text139,3,1,User,user,NOUN
text139,3,2,beware,beware,VERB
text139,3,5,greediness,greediness,NOUN
text139,3,12,'s,be,VERB
text139,3,17,worse,bad,ADJ
text139,4,4,finding,find,VERB
text139,4,6,platform,platform,NOUN
text139,4,8,track,track,VERB
text139,4,9,data,datum,NOUN
text139,4,13,property,property,NOUN
text140,1,2,found,find,VERB
text140,1,5,handy,handy,ADJ
text140,1,11,pay,pay,VERB
text140,1,14,month,month,NOUN
text140,1,19,uninstalling,uninstalle,VERB
text140,2,6,rainfall,rainfall,NOUN
text140,2,7,tracking,tracking,NOUN
text140,2,9,free,free,ADJ
text140,2,10,information,information,NOUN
text140,2,14,logging,log,VERB
text140,2,15,activities,activity,NOUN
text140,2,17,digital,digital,ADJ
text140,2,18,notepad,notepad,NOUN
text140,2,20,calendar,calendar,NOUN
text140,3,5,easy,easy,ADJ
text140,3,10,spending,spend,VERB
text140,3,14,month,month,NOUN
text140,3,17,amount,amount,NOUN
text140,3,19,free,free,ADJ
text140,3,20,information,information,NOUN
text140,3,23,simple,simple,ADJ
text140,3,24,record,record,NOUN
text140,3,26,history,history,NOUN
text141,1,3,update,update,NOUN
text141,2,4,flashing,flash,VERB
text141,2,7,screen,screen,NOUN
text141,2,11,pixel,pixel,NOUN
text141,3,4,cancel,cancel,VERB
text141,3,6,subscription,subscription,NOUN
text141,3,9,jacked,jack,VERB
text141,3,11,price,price,NOUN
text141,3,17,free,free,ADJ
text141,3,20,worthless,worthless,ADJ
text141,4,5,uninstalling,uninstalle,VERB
text141,4,9,subscribing,subscribe,VERB
text141,4,20,money,money,NOUN
text142,1,3,helpful,helpful,ADJ
text142,1,5,handy,handy,ADJ
text142,2,2,company,company,NOUN
text142,3,3,upgraded,upgrade,VERB
text142,3,5,complete,complete,VERB
text142,3,10,crashing,crash,VERB
text142,3,11,issues,issue,NOUN
text142,3,14,support,support,NOUN
text142,3,15,team,team,NOUN
text142,3,17,exceptional,exceptional,ADJ
text142,3,19,helping,help,VERB
text142,4,2,recommend,recommend,VERB
text143,1,2,operation,operation,NOUN
text143,1,3,transitioned,transition,VERB
text143,1,5,multiple,multiple,ADJ
text143,1,6,notebooks,notebook,NOUN
text143,1,8,spreadsheets,spreadsheet,NOUN
text143,2,3,love,love,VERB
text143,3,2,Access,access,NOUN
text143,3,4,details,detail,NOUN
text143,3,6,time,time,NOUN
text143,5,2,mobile,mobile,ADJ
text143,5,4,fits,fit,VERB
text143,5,6,hired,hire,VERB
text143,6,3,prefer,prefer,VERB
text143,6,5,web,web,NOUN
text143,6,6,version,version,NOUN
text143,7,3,rely,rely,VERB
text143,7,7,activities,activity,NOUN
text143,8,3,reporting,reporting,NOUN
text143,8,6,breeze,breeze,NOUN
text143,9,2,Product,product,NOUN
text143,9,3,totals,total,NOUN
text143,9,4,calculated,calculate,VERB
text143,9,7,rates,rate,NOUN
text143,9,9,acres,acre,NOUN
text143,9,10,makes,make,VERB
text143,9,13,check,check,NOUN
text143,9,17,paid,pay,VERB
text143,10,3,suggest,suggest,VERB
text143,10,5,tweak,tweak,NOUN
text143,10,8,report,report,NOUN
text143,10,10,meet,meet,VERB
text143,10,12,record,record,NOUN
text143,10,13,requirements,requirement,NOUN
text143,11,4,huge,huge,ADJ
text143,12,1,Thanks,thank,NOUN
text143,12,4,excellent,excellent,ADJ
text143,12,5,cust,cust,NOUN
text143,12,6,service,service,NOUN
text144,1,6,easy,easy,ADJ
text144,1,12,disappointed,disappointed,ADJ
text144,1,16,cost,cost,NOUN
text144,1,20,subscription,subscription,NOUN
text144,1,21,coming,come,VERB
text144,1,24,time,time,NOUN
text144,1,26,funds,fund,NOUN
text144,1,29,short,short,ADJ
text144,1,32,farm,farm,NOUN
text144,2,4,add,add,VERB
text144,2,5,livestock,livestock,NOUN
text145,1,3,money,money,NOUN
text145,1,7,offers,offer,VERB
text145,2,1,Missing,miss,VERB
text145,2,3,lot,lot,NOUN
text145,2,5,chemicals,chemical,NOUN
text145,2,8,application,application,NOUN
text145,2,11,missing,miss,VERB
text145,2,14,common,common,ADJ
text145,2,15,fertilizers,fertilizer,NOUN
text145,2,24,marketing,marketing,NOUN
text145,2,25,garbage,garbage,NOUN
text145,2,28,fellow,fellow,NOUN
text145,3,13,track,track,VERB
text145,3,20,field,field,NOUN
text146,1,4,cumulative,cumulative,ADJ
text146,1,5,function,function,NOUN
text146,1,7,tracking,track,VERB
text146,1,8,rainfall,rainfall,NOUN
text146,2,3,alert,alert,NOUN
text146,2,5,rainfall,rainfall,NOUN
text146,2,8,previous,previous,ADJ
text146,2,9,alerts,alert,NOUN
text146,2,13,current,current,ADJ
text146,2,14,alert,alert,NOUN
text146,2,17,awkward,awkward,ADJ
text146,2,19,track,track,VERB
text146,2,20,cumulative,cumulative,ADJ
text146,2,21,totals,total,NOUN
text146,2,23,writing,write,VERB
text147,1,2,free,free,ADJ
text147,1,3,version,version,NOUN
text147,1,6,helpful,helpful,ADJ
text147,1,9,cheapest,cheap,ADJ
text147,1,10,paid,pay,VERB
text147,1,11,plan,plan,NOUN
text147,1,16,month,month,NOUN
text147,1,18,ridiculous,ridiculous,ADJ
text147,2,8,worth,worth,ADJ
text147,2,11,money,money,NOUN
text148,1,6,track,track,VERB
text148,1,7,rainfall,rainfall,NOUN
text148,1,10,food,food,NOUN
text148,1,11,plots,plot,NOUN
text148,1,13,plant,plant,VERB
text148,1,16,hunting,hunt,VERB
text148,1,17,property,property,NOUN
text148,2,1,Rainfall,rainfall,NOUN
text148,2,2,accuracy,accuracy,NOUN
text148,2,8,compared,compare,VERB
text148,2,11,rain,rain,NOUN
text148,2,12,gauge,gauge,NOUN
text148,2,20,rainfall,rainfall,NOUN
text148,2,21,history,history,NOUN
text148,3,4,charging,charge,VERB
text148,3,8,month,month,NOUN
text148,4,2,free,free,ADJ
text148,4,4,version,version,NOUN
text148,4,9,worthless,worthless,ADJ
text149,1,1,Understanding,understand,VERB
text149,1,4,free,free,ADJ
text149,1,9,month,month,NOUN
text149,2,3,grateful,grateful,ADJ
text149,2,9,tracking,track,VERB
text149,2,10,heat,heat,NOUN
text149,2,12,rainfall,rainfall,NOUN
text149,2,13,actuals,actual,NOUN
text149,2,17,homestead,homestead,NOUN
text149,2,28,established,establish,VERB
text149,2,30,type,type,NOUN
text149,2,32,yard,yard,NOUN
text149,2,34,garden,garden,NOUN
text149,2,36,beds,bed,NOUN
text149,2,40,eager,eager,ADJ
text149,2,50,micro,micro,NOUN
text149,2,51,-,-,NOUN
text149,2,52,scale,scale,NOUN
text149,2,54,future,future,ADJ
text149,2,55,mini,mini,NOUN
text149,2,56,homestead,homestead,NOUN
text149,2,59,again~,again~,VERB
text149,2,63,yr,yr,NOUN
text149,3,4,rich,rich,ADJ
text149,3,9,minisucle,minisucle,NOUN
text149,4,4,yr,yr,NOUN
text149,4,6,rainfall&heat,rainfall&heat,NOUN
text149,4,7,historical,historical,ADJ
text149,4,8,data,datum,NOUN
text149,4,9,w/,w/,NOUN
text149,4,10,current,current,ADJ
text149,4,11,actuals,actual,NOUN
text149,4,13,sold,sell,VERB
text149,5,1,Consider,consider,VERB
text149,5,3,scale,scale,NOUN
text149,5,4,homesteader,homesteader,NOUN
text149,5,5,version,version,NOUN
text149,5,7,annual,annual,ADJ
text149,5,9,option,option,NOUN
text150,1,1,Pointless,pointless,ADJ
text150,1,8,track,track,VERB
text150,1,9,rain(ish,rain(ish,NOUN
text150,1,13,accurate,accurate,ADJ
text150,1,17,enter,enter,VERB
text150,1,18,field,field,NOUN
text150,2,4,charge,charge,VERB
text150,2,6,exhorbant,exhorbant,ADJ
text150,2,7,amount,amount,NOUN
text150,2,9,money,money,NOUN
text150,2,12,options,option,NOUN
text150,2,16,lot,lot,NOUN
text150,2,18,money,money,NOUN
text150,2,21,extreme,extreme,ADJ
text150,2,22,amount,amount,NOUN
text150,2,24,money,money,NOUN
text150,2,30,acres,acre,NOUN
text150,2,35,manage,manage,VERB
text150,2,38,acres,acre,NOUN
text150,2,41,acres,acre,NOUN
text150,2,47,charge,charge,VERB
text150,2,51,understandable,understandable,ADJ
text150,2,56,acre,acre,NOUN
text150,2,58,month,month,NOUN
text150,2,60,usable,usable,ADJ
text150,2,61,field,field,NOUN
text150,2,62,data,datum,NOUN
text150,2,67,debatable,debatable,ADJ
text150,2,72,worthless,worthless,ADJ
text150,2,73,application,application,NOUN
text150,3,2,🌟,🌟,NOUN
text151,1,1,Have,have,VERB
text151,1,3,friend,friend,NOUN
text151,1,5,swears,swear,VERB
text151,1,18,LAST,last,ADJ
text151,1,22,gon,gon,VERB
text151,1,26,sign,sign,VERB
text151,1,31,free,free,ADJ
text151,1,32,trial,trial,NOUN
text151,1,41,draw,draw,VERB
text151,1,43,field,field,NOUN
text151,2,3,mention,mention,VERB
text151,2,9,home,home,NOUN
text151,2,10,button,button,NOUN
text151,2,12,excape,excape,VERB
text151,2,14,freebie,freebie,ADJ
text151,2,15,pitch,pitch,NOUN
text151,2,16,page,page,NOUN
text151,2,17,rabbit,rabbit,NOUN
text151,2,18,hole,hole,NOUN
text152,1,1,Great,great,ADJ
text152,1,3,multifunctional,multifunctional,ADJ
text152,1,6,pairs,pair,VERB
text152,1,11,web,web,NOUN
text152,1,12,platform,platform,NOUN
text152,2,1,Easy,easy,ADJ
text152,2,6,nice,nice,ADJ
text152,2,7,clean,clean,ADJ
text152,2,8,format,format,NOUN
text152,3,3,update,update,NOUN
text152,3,7,utilized,utilize,VERB
text152,3,12,function,function,NOUN
text152,3,15,track,track,NOUN
text152,3,18,farm,farm,NOUN
text152,3,19,input,input,NOUN
text152,3,20,inventory,inventory,NOUN
text152,4,1,FarmLogs,farmlog,NOUN
text152,4,2,team,team,NOUN
text152,4,6,responsive,responsive,ADJ
text152,4,8,feedback,feedback,VERB
text152,4,15,fit,fit,VERB
text152,4,17,operation,operation,NOUN
text152,5,3,true,true,ADJ
text152,5,5,pricing,pricing,NOUN
text152,5,9,changed,change,VERB
text152,5,14,price,price,VERB
text152,5,16,programs,program,NOUN
text152,5,18,similar,similar,ADJ
text152,5,19,features,feature,NOUN
text152,5,26,option,option,NOUN
text153,1,3,wonderful,wonderful,ADJ
text153,2,6,data,datum,NOUN
text153,2,13,pay,pay,VERB
text153,2,18,simple,simple,ADJ
text153,4,3,ridiculous,ridiculous,ADJ
text153,5,1,STAY,stay,VERB
text153,6,1,greedy,greedy,ADJ
text153,6,2,developers,developer,NOUN
text154,1,5,bit,bit,NOUN
text154,1,6,finicky,finicky,ADJ
text154,1,8,stops,stop,VERB
text154,1,15,stars,star,NOUN
text154,1,21,companion,companion,NOUN
text154,1,24,web,web,NOUN
text154,2,2,support,support,NOUN
text154,2,3,team,team,NOUN
text154,2,5,eager,eager,ADJ
text154,2,11,persisted,persist,VERB
text154,2,14,concerns,concern,NOUN
text154,2,17,meet,meet,ADJ
text155,1,4,month,month,NOUN
text155,1,7,record,record,NOUN
text155,1,8,activities,activity,NOUN
text155,1,10,ridiculous,ridiculous,ADJ
text155,2,1,Time,time,NOUN
text155,2,7,matches,match,VERB
text155,2,9,cost,cost,NOUN
text155,2,11,benefit,benefit,NOUN
text155,3,1,Used,use,VERB
text155,3,6,fan,fan,NOUN
text155,3,15,month,month,NOUN
text156,1,7,useless,useless,ADJ
text156,2,1,Started,start,VERB
text156,2,2,charging,charge,VERB
text156,2,5,rainfall,rainfall,NOUN
text156,2,6,history,history,NOUN
text156,2,7,feature,feature,NOUN
text156,2,10,notice,notice,NOUN
text156,3,6,quit,quit,VERB
text156,3,7,recording,record,VERB
text156,3,10,hand,hand,NOUN
text156,3,15,lost,lose,VERB
text156,4,3,recommend,recommend,VERB
text157,1,5,nice,nice,ADJ
text157,2,5,pure,pure,ADJ
text157,2,6,greedy,greedy,ADJ
text157,3,2,owners,owner,NOUN
text157,3,7,money,money,NOUN
text157,4,6,worth,worth,ADJ
text157,4,11,stopped,stop,VERB
text157,4,12,recommending,recommend,VERB
text157,4,16,fellow,fellow,ADJ
text157,4,17,farmers,farmer,NOUN
text157,5,5,grab,grab,NOUN
text157,5,8,rain,rain,NOUN
text157,5,10,heat,heat,NOUN
text157,5,11,history,history,NOUN
text157,6,4,reccomend,reccomend,VERB
text158,1,5,couple,couple,NOUN
text158,2,5,charge,charge,VERB
text158,2,8,sum,sum,NOUN
text158,2,12,continue,continue,VERB
text158,3,3,comparing,compare,VERB
text158,3,4,records,record,NOUN
text158,3,10,impossible,impossible,ADJ
text158,4,3,decent,decent,ADJ
text158,4,6,corn,corn,NOUN
text158,4,8,beans,bean,NOUN
text158,4,12,grow,grow,VERB
text158,4,13,hops,hop,NOUN
text158,5,6,list,list,VERB
text158,5,8,chemicals,chemical,NOUN
text159,1,1,Used,use,VERB
text159,1,8,track,track,NOUN
text159,1,9,activities,activity,NOUN
text159,1,11,notes,note,NOUN
text159,2,10,paying,pay,VERB
text159,3,1,Useless,useless,ADJ
text159,3,6,farmer,farmer,NOUN
text159,4,1,Save,save,VERB
text159,4,3,time,time,NOUN
text159,4,5,stay,stay,VERB
text160,1,5,stopped,stop,VERB
text160,2,7,locks,lock,VERB
text160,2,10,note,note,NOUN
text160,3,5,charge,charge,VERB
text160,3,6,money,money,NOUN
text161,2,3,cool,cool,ADJ
text161,3,5,pay,pay,VERB
text161,3,10,weather,weather,NOUN
text161,3,12,rain,rain,NOUN
text161,4,5,information,information,NOUN
text161,4,7,dozen,dozen,NOUN
text161,5,2,gurss,gurss,VERB
text161,5,4,time,time,NOUN
text161,5,6,STOP,stop,VERB
text161,5,7,CLUTTERING,clutter,VERB
text161,5,9,MY,my,NOUN
text161,5,10,PHONE,phone,NOUN
text162,2,4,rainfall,rainfall,NOUN
text162,2,5,estimates,estimate,NOUN
text162,2,7,horrible,horrible,ADJ
text162,2,16,subscribe,subscribe,VERB
text162,2,20,view,view,VERB
text162,2,21,rainfall,rainfall,NOUN
text162,2,22,charts,chart,NOUN
text163,1,4,awesome,awesome,ADJ
text163,1,7,rainfall,rainfall,NOUN
text163,1,9,history,history,NOUN
text163,1,11,rainfall,rainfall,NOUN
text163,1,17,greedy,greedy,ADJ
text163,2,2,uninstalling,uninstalling,ADJ
text163,3,4,rainfall,rainfall,NOUN
text163,3,5,history,history,NOUN
text163,3,7,free,free,ADJ
text164,1,1,Loved,love,VERB
text164,1,6,past,past,NOUN
text164,1,9,useless,useless,ADJ
text164,1,15,pay,pay,VERB
text164,2,7,track,track,NOUN
text164,2,18,fields,field,NOUN
text164,2,25,worth,worth,ADJ
text164,2,28,pay,pay,VERB
text164,2,32,month,month,NOUN
text165,1,8,charging,charge,VERB
text165,1,11,month,month,NOUN
text165,2,3,opinion,opinion,NOUN
text165,2,7,priced,price,VERB
text165,2,12,market,market,NOUN
text166,1,1,Free,free,ADJ
text166,1,2,version,version,NOUN
text166,1,8,banner,banner,NOUN
text166,1,11,page,page,NOUN
text166,1,15,data,datum,NOUN
text166,1,19,useless,useless,ADJ
text167,1,5,log,log,VERB
text167,1,8,log,log,VERB
text167,1,10,screen,screen,NOUN
text167,1,12,jacked,jack,VERB
text167,1,16,enter,enter,VERB
text167,1,18,letter,letter,NOUN
text167,1,21,pushing,push,VERB
text167,1,23,enters,enter,VERB
text168,1,1,love,love,VERB
text168,1,8,update,update,NOUN
text168,1,15,flashes,flash,VERB
text168,1,16,black,black,ADJ
text168,1,18,white,white,ADJ
text168,1,21,screen,screen,NOUN
text169,1,1,Used,use,VERB
text169,1,11,greedy,greedy,ADJ
text169,2,8,locked,lock,VERB
text169,2,11,paywall,paywall,NOUN
text170,1,6,sucks,suck,VERB
text170,2,3,charging,charge,VERB
text170,2,8,history,history,NOUN
text170,2,10,rain,rain,NOUN
text170,2,12,heat,heat,NOUN
text170,3,2,charging,charge,VERB
text170,3,4,soil,soil,NOUN
text170,3,5,types,type,NOUN
text170,3,7,public,public,ADJ
text170,3,8,record,record,NOUN
text171,1,1,Used,use,VERB
text171,1,4,decent,decent,ADJ
text171,1,8,charginging,charginge,VERB
text171,1,11,free,free,ADJ
text172,1,2,fails,fail,VERB
text172,1,12,accurate,accurate,ADJ
text173,1,5,excellent,excellent,ADJ
text173,1,8,week,week,NOUN
text173,1,10,refused,refuse,VERB
text174,1,1,Used,use,VERB
text174,1,4,wonderful,wonderful,ADJ
text174,1,5,rainfall,rainfall,NOUN
text174,1,7,gdu,gdu,NOUN
text174,1,8,charts,chart,NOUN
text174,1,15,enjoyed,enjoy,VERB
text174,1,16,free,free,ADJ
text174,1,24,month,month,NOUN
text175,1,9,market,market,NOUN
text175,2,5,money,money,NOUN
text175,2,6,hungry,hungry,ADJ
text176,1,4,broken,break,VERB
text177,1,3,update,update,VERB
text177,1,9,pay,pay,VERB
text177,1,11,heat,heat,NOUN
text177,1,12,units,unit,NOUN
text177,1,14,soil,soil,NOUN
text177,1,15,map,map,NOUN
text178,1,7,free,free,ADJ
text178,1,11,worth,worth,ADJ
text178,1,13,money,money,NOUN
text179,1,6,History,history,NOUN
text179,1,7,coming,come,VERB
text179,1,11,basic,basic,ADJ
text180,1,3,stopped,stop,VERB
text181,1,1,Free,free,ADJ
text181,1,2,version,version,NOUN
text181,1,4,Worthless,worthless,ADJ
text181,1,10,version,version,NOUN
text182,1,1,started,start,VERB
text182,1,2,charging,charge,VERB
text182,1,4,rain,rain,NOUN
text182,1,5,history,history,NOUN
text183,1,2,free,free,ADJ
text183,1,5,charge,charge,VERB
text185,1,5,SIGN,sign,VERB
text186,1,1,Nice,nice,ADJ
text187,1,3,add,add,VERB
text187,1,5,ability,ability,NOUN
text187,1,7,connect,connect,VERB
text187,1,10,social,social,ADJ
text187,1,11,media,medium,NOUN
text187,1,12,accounts,account,NOUN
text187,1,15,sign,sign,NOUN
text187,1,17,simpler,simple,ADJ
text187,2,3,Nice,nice,ADJ
text187,2,10,view,view,VERB
text187,2,11,soil,soil,NOUN
text187,2,12,types,type,NOUN
text187,2,14,fields,field,NOUN
text187,2,16,free,free,ADJ
text188,1,1,Gives,give,VERB
text188,1,8,finger,finger,NOUN
text188,1,9,tips,tip,NOUN
text188,2,5,pricing,price,VERB
text188,2,11,purchase,purchase,NOUN
text188,2,13,expensive,expensive,ADJ
text190,1,6,glorified,glorify,VERB
text190,1,7,rain,rain,NOUN
text190,1,8,guage,guage,NOUN
text190,2,3,features,feature,NOUN
text190,2,6,found,find,VERB
text190,2,10,start,start,NOUN
text190,2,15,pay,pay,VERB
text190,3,1,Farm,farm,NOUN
text190,3,2,logs,log,NOUN
text190,3,9,address,address,VERB
text190,3,11,concerns,concern,NOUN
text190,3,13,change,change,VERB
text191,1,8,tool,tool,NOUN
text191,1,18,started,start,VERB
text191,1,19,charging,charge,VERB
text191,2,2,farmers,farmer,NOUN
text191,2,8,meet,meet,VERB
text191,2,10,crop,crop,NOUN
text191,2,11,price,price,NOUN
text191,2,17,low,low,NOUN
text191,2,22,nice,nice,ADJ
text191,2,26,nickeled,nickel,VERB
text191,2,28,dimed,dim,VERB
text191,3,2,grandfather,grandfather,NOUN
text191,3,4,told,tell,VERB
text191,3,8,farmers,farmer,NOUN
text191,3,10,money,money,NOUN
text191,3,13,makes,make,VERB
text191,3,14,money,money,NOUN
text192,1,1,absolute,absolute,ADJ
text192,1,2,junk,junk,NOUN
text192,2,6,data,datum,NOUN
text192,2,10,decide,decide,VERB
text192,2,14,update,update,NOUN
text192,2,20,pay,pay,VERB
text192,3,4,worth,worth,ADJ
text192,3,5,paying,pay,VERB
text193,1,1,GOODBYE,GOODBYE,VERB
text194,2,5,paid,pay,VERB
text194,2,8,typical,typical,ADJ
text195,1,4,amazing,amazing,ADJ
text195,2,11,records,record,NOUN
text195,2,13,track,track,NOUN
text195,2,14,rainfall,rainfall,NOUN
text195,2,17,plan,plan,VERB
text195,2,19,future,future,ADJ
text195,3,3,lost,lose,VERB
text195,4,2,update,update,VERB
text195,4,9,helpful,helpful,ADJ
text195,5,3,market,market,NOUN
text195,5,4,feature,feature,NOUN
text195,5,7,nice,nice,ADJ
text195,6,7,watch,watch,VERB
text195,6,8,expenses,expense,NOUN
text195,6,11,track,track,NOUN
text195,6,13,inventory,inventory,NOUN
text196,1,1,Used,use,VERB
text196,1,3,love,love,VERB
text196,3,1,Update,update,NOUN
text196,3,4,update,update,NOUN
text196,3,7,phone,phone,NOUN
text196,3,8,mobile,mobile,ADJ
text196,3,9,phone,phone,NOUN
text196,3,10,system,system,NOUN
text196,3,13,rainfall,rainfall,NOUN
text196,3,14,totals,total,NOUN
text196,3,17,update,update,VERB
text196,4,2,fields,field,NOUN
text196,5,2,'m,be,VERB
text196,5,5,rained,rain,VERB
text196,5,8,fields,field,NOUN
text196,5,12,close,close,ADJ
text196,5,13,proximity,proximity,NOUN
text197,1,4,broken,break,VERB
text198,1,1,Great,great,ADJ
text200,1,3,loved,love,VERB
text200,1,10,started,start,VERB
text200,1,11,freezing,freeze,VERB
text200,1,14,phone,phone,NOUN
text200,2,3,uninstalled,uninstalle,VERB
text200,2,6,redo,redo,VERB
text200,2,15,reinstall,reinstall,VERB
text200,3,2,Reinstalled,reinstall,VERB
text200,3,4,waiting,wait,VERB
text200,3,6,day,day,NOUN
text201,1,1,Excellent,excellent,ADJ
text201,1,2,customer,customer,NOUN
text201,1,3,support,support,NOUN
text201,2,5,issue,issue,NOUN
text202,2,2,update,update,NOUN
text202,2,3,sucks,suck,VERB
text203,1,2,helpful,helpful,ADJ
text204,1,1,Great,great,ADJ
text204,2,9,drop,drop,VERB
text204,2,16,soil,soil,NOUN
text204,2,17,maps,map,NOUN
text204,2,21,pulling,pull,VERB
text204,2,22,soil,soil,NOUN
text204,2,23,samples,sample,NOUN
text204,2,32,spot,spot,NOUN
text206,1,1,Seems,seem,VERB
text206,1,9,nice,nice,ADJ
text206,1,13,update,update,VERB
text206,1,15,maps,map,NOUN
text207,1,2,happened,happen,VERB
text207,1,5,map,map,NOUN
text207,1,6,feature,feature,NOUN
text207,2,4,check,check,VERB
text207,2,6,fields,field,NOUN
text207,2,9,map,map,NOUN
text207,2,10,view,view,NOUN
text207,3,5,replaced,replace,VERB
text207,3,8,activities,activity,NOUN
text207,4,5,check,check,VERB
text207,4,7,fields,field,NOUN
text207,4,10,list,list,NOUN
text207,4,11,view,view,NOUN
text207,5,2,map,map,NOUN
text207,5,3,feature,feature,NOUN
text207,5,9,farm,farm,NOUN
text207,5,10,logs,log,NOUN
text208,1,3,'s,be,VERB
text208,1,4,true,true,ADJ
text208,1,8,designed,design,VERB
text208,1,11,row,row,NOUN
text208,1,12,crop,crop,NOUN
text208,1,13,farms,farm,NOUN
text208,1,20,hay,hay,NOUN
text208,1,21,ground,ground,NOUN
text208,1,24,track,track,NOUN
text208,1,26,rainfall,rainfall,NOUN
text208,2,2,background,background,VERB
text208,2,4,dairy,dairy,NOUN
text208,2,5,heifers,heifer,NOUN
text208,2,12,lot,lot,NOUN
text208,2,14,hay,hay,NOUN
text208,3,2,start,start,VERB
text208,3,3,cutting,cut,VERB
text208,3,4,middle,middle,NOUN
text208,3,8,finish,finish,NOUN
text208,4,1,Rainfall,rainfall,NOUN
text208,4,2,tracking,tracking,NOUN
text208,4,7,manage,manage,VERB
text208,4,8,fertilizer,fertilizer,NOUN
text208,4,9,applications,application,NOUN
text208,5,11,farm,farm,NOUN
text208,5,13,miles,mile,NOUN
text208,5,17,rain,rain,NOUN
text208,5,19,night,night,NOUN
text208,6,2,beats,beat,VERB
text208,6,6,feed,feed,NOUN
text208,6,7,store,store,NOUN
text208,6,9,listening,listen,VERB
text208,6,14,timers,timer,NOUN
text208,6,17,guess,guess,VERB
text208,7,11,wrong,wrong,ADJ
text208,8,1,Worth,worth,ADJ
text208,8,4,weight,weight,NOUN
text208,8,6,gold,gold,NOUN
text208,8,9,reason,reason,NOUN
text209,1,2,love,love,VERB
text209,2,2,'m,be,VERB
text209,2,7,farmer,farmer,NOUN
text209,3,4,growing,grow,VERB
text209,3,5,crops,crop,NOUN
text209,4,3,download,download,VERB
text209,4,10,deleted,delete,VERB
text210,1,3,menus,menu,NOUN
text210,1,5,seed,seed,NOUN
text210,1,6,selection,selection,NOUN
text210,1,8,terrible,terrible,ADJ
text210,1,13,scrolling,scroll,VERB
text210,1,16,variety,variety,NOUN
text210,1,19,notes,note,NOUN
text211,1,3,security,security,NOUN
text211,1,6,simple,simple,ADJ
text211,1,7,rain,rain,NOUN
text211,1,8,report,report,NOUN
text211,2,2,Get,get,VERB
text211,2,7,provide,provide,VERB
text211,2,10,yesterday,yesterday,NOUN
text211,2,12,rain,rain,NOUN
text212,1,1,Farm,farm,NOUN
text212,1,2,logs,log,NOUN
text213,1,1,Canadian,canadian,ADJ
